ChannelID,Title,ViewCount,SubscriberCount,VideoCount
UCiPzJxsuSAR8ZigTap8k-xQ,인천맛집.여행맛집.일상맛집,98553,85,102
UCs3fUoHUpMOvSxhev6bzL-A,C.U. Ratchaya,854,9,20
UCBdW0430brX-X33duTOJigQ,사당동언니,11758,20,42
UCFXeKZPEsPL1kFqa0uKD0vw,술 마시는 아네고 アネゴは飲み助,133645,118,117
UCi_Zqq2zOwXLBVWi6VlMPdA,찌콩먹콩 zzicong,11778529,40900,333
UCLQnbPeniHP0_YLyIVnyV9Q,먹고용,141465,98,28
UCXm3mK5vp_z43TXDFJQo2FQ,방구석 여포의 일상,172476,313,220
UCBjGgviRztHC2_H6u84zaIA,혜니니,350443,201,216
UCIAtwP6QZEVAZsUG1Pdtv6g,윰윰 ,254978,1040,268
UCcAmGhUxQCHsmQE9Q3HGACg,윤듀듀 dewdew,87792,63,31
UCdmh_qsXLzQy9ntGqmOQHYg,염소똥그림,12758,23,301
UCoJ8Q5rBMnJSx7AsGwk4DGQ,푸딤,260338,148,67
UCYwImVldpnxYxyNcmk4hpuA,후Hoo,263377,46500,44
UCznuJ1yhbzqTYJ6GjgzWYEA,안영자기,10920,104,1
UCK62wZR9TIBhemhXtoQzP3g,파바박,205007,92,35
UCk3eHEhLTcmYiHXiIbGKCUA,이효선요정,85100,180,640
UCk9zZ2lTYM0hTaftb5-cjJg,연피디,77608193,62400,527
UCw--g5dEQxx1UAEgumKUEHg,케이푸딩,1289070,1060,269
UCEm7ShKDa6LsqJGkhr4Kqaw,김빡스씨,106469,590,132
UCu3oYpmMMMryWVH05o7YRcw,온리혜진,116988,1060,86
UCsw6i9J9hkj9cvraweNZi2A,뉴이츠,623029,525,236
UCdM8ehhJe9B8h8rVEmS9lnw,JustANormalEditor,15798,42,64
UCXROWb8-4bfuyiZsU38Ol-Q,휴식을 부탁해 : 삶의 가치를 높이는 채널,1243071,1600,832
UCfzVUff49Wlx1fMlUN29kpQ,Ammber波波,88749,123,96
UCpTBt7aVX4WKqOFs7pqIAaQ,정푸린ジニ,2753154,14600,380
UCq66YQyJd9bzBwr6r7hc3Bw,댕지우달,2093,41,22
UCsX4Tk2ssZwJ3YsotrDtMEg,스느즈,14971,88,18
UC8SCPyct7TvcmDkl-yHLHCA,흰젭,47210,78,232
UCbetpkY-pbesGQSkoDk7BTA,달달덕 daldalduck Korea,10174,33,16
UCoj_jvzaKFRqxQB8QdzBREA,오름엄마의 제주살이,192201,358,302
UCdhPMyKcc39qRvf6cZJmDzQ,와드리 wadri,206913,137,190
UCyvQ3QiIHyLYcZ-BpnFv26w,빅쌤,597627,1400,232
UCH1XLhQUkcvRDn9XEjxBetA,Do-It-Like-Korean,4241,14,19
UC_mq7mNOcxafCCbOG09D8Zw,모찌맛배달부,11126426,16200,146
UCxp9XKFw-lMTlIa_2yrfdqQ,제이제이,315495696,835000,878
UCjR1qlRa-7fQ_yUuRHoVZRw,하루토닥 Harutodak,107980,147,28
UCqip8_T3cueGNOmHcmr1qig,지렁휘,44857,31,43
UCGSRTJRSnOANE1ySVmXd1TA,용호쌍박,820469,1360,69
UCkyttAlEnbYC14XN3S2Qtvw,먹태원 muktaewon,3228923,2870,133
UCXealIDwlGey002JgVml4Tw,알콜인생 시비삼촌,6042084,9120,1640
UCPziBsmlVO_WneULi4VbDmw,liv_view,45449,1200,68
UC2BeoN5sjysko485knWYyGA,신애리,248269,135,68
UC3p-0EWA8OXko2EUDUXAy5w,서울경제TV,51941004,171000,28880
UChoME_gqmwQTUg5hZgcQJQg,대겸TV,132645,155,184
UCfdSBhj4NDQjnLv-F9L5CWw,변우석뿐이야,1718542,2190,149
UC-124TcbiMhIhNBHbIg1fgQ,이영진유튜브,21136886,73100,988
UCmN6eayS_tqiWnrvxiEboMQ,씨유어게인,75758,343,26
UCoMxXEGShmKSocc_Dl6u5IA,욜졸,13126,29,29
UC0JAQcnwkrUTvT46wnAWnPw,대대장,87809,80,293
UC33Bj6VRtBJmrw4cp0zOuhQ,이슬우주YiSeulWooJu,386879,4100,168
UCaE-szVrlzNY138r-zawNPA,삐삐뽀,55246,86,33
UCxYL071fnvO7Q722QQkS_uw,Jenu tv,21488,16,21
UChTSxrQOi-k8pYP9xZUc0XQ,오늘머해?,74193,97,64
UCPS0tO7oiDfc_zJsfb0yQVA,빛날굥😊,69512,125,52
UCxq7aemkEJT-woJSvAF-eTw,하또💗,451,2,11
UCwXOKS-z1t9u6Axmm3blXug,머니그라피 Moneygraphy,57690407,390000,486
UCZSsQBSNO8d4X2ZAdBvfWlA,비츠N워킹ing,183011,167,270
UC12mdm1je90zhE3HuJVpD-Q,디자이너 키,309061,2680,104
UCLzdSJwHuDrHcke4laSw9uw,GOreview,506202,1390,356
UCwwZbti_C9wYdLSHv_ZAlnQ,표이리와 고부기 생활,135236,97,161
UC80XefzPxBAXebrK5fdLomw,슈니,79381,114,63
UCoLpFOX3apt6dwMEfHIciyg,먹쌤,1194101,1090,55
UCa9plKOuLeOUXztNT8l89Tw,now,44617,76,139
UCgjsiInAgdceEq2lpRNNYvw,경제야놀자,44020436,267000,2996
UCo3_ek9McJwD60y76q__0yg,잼쪽쀼이로그,25721,46,13
UCybfE_Yrbeif-fWU80guLoQ,마리타,47351,32,14
UCeGFSXQoOhEundxCwgaN5Mg,토마토 가족  Tomato family,1315911,1600,1546
UClhRyWfax9_XFGUZBpgXphA,야코 yako,10293021,56100,433
UC7KJE9zAp9KYm1YuwRyY7xA,봄이의맛,1816399,4310,400
UCVd-3pho9juCuYL7oeHQNRA,Nataliya korea,680759,2730,328
UCENqtr_pLp8EB63RmYlcbHw,푸디클래스,2074213,1550,117
UCJY_2BnOnAxdWnYs-C0Ey0Q,포커스미디어,1149802,2820,2287
UCxV7G-PIHTxB867PbI_Q_sQ,아이보리만두콩,16671,19,37
UCdjQ4pjvtW5sLeWROKXgMUg,CU설악신천점,47959,42,198
UCJuLXjESE_WVz2D0_8Vk36Q,김태관,15290,18,74
UCi2PvHi4d5nEdQc2s80-_GQ,달려라홍,125285,391,58
UCQ208ny4iVFEoHOTvNKnx3g,프롬서희,315265038,197000,856
UCjcFK5yrGWvWdylx2YWEhwg,캠퍼박,33530,65,43
UCaWLMXJlZULEfbi7BRFDcjg,먹지도,16356210,11300,714
UCVN8tRuQ4WPQHb_yYQiMTyQ,jiny jiny,38141,33,33
UCF7PLZUg7VoPblrHorUO8YA,두맨,299477931,211000,385
UCxirYrxVctQVcT4HrwE6A4A,세상에 이런 스낵,13577,54,40
UCbE19D0hZlsgttNBfaZ6C4Q,데이영 Day0,28434483,34500,517
UCoeB5G8C13IwdPZJCl2wNIg,최후추네,16491,94,88
UCJm96Xh0hZFibu7zgKncnRw,찐따의정석,135490,166,111
UCtUnC4wI6-MifPxPhFObDMQ,겜핫Youtube,6767793,42700,445
UCPPPpYbwqDAS6RnvZ39AAlQ,고르다일상,4213770,13200,565
UC6JOB9PnBlBUavma8LcC6WQ,한입좌 Youtube,152343065,154000,597
UCMT2tDPLhLU6dckkg9_gwYQ,갱어지,5622,17,3
UCVSQUd412ySvw3tzy5i9Z-Q,한푸름 Hanblue,13514,52,11
UCXABZ2vMm7z_4qtnWhzPaIg,Obrado 오브라도 オブラドール,49908,301,72
UCyar0OYt0LoPzkkWcQAo6OA,젼언니 jeon_unni,761946324,482000,1334
UCVF84yoNmJTU-g30EEvUPmw,100K Studio Seoul,55550,150,52
UCk3g-siwg-KqVuqwvJVvQig,수회 soohoe,288290,800,86
UCsI8CusCkLxIurssk7uigRg,복자와준보,8848255,9150,411
UC_mkEPnHVnE6jP8icUrfTOQ,달먕🌙,2773,298,7
UC-S3QrIxQNHkTPT738IoBoQ,20대 뭐 하지?,39006173,38000,346
UCyxvzXm509AWgKlsHNBcOxQ,서링♡,57348,242,129
UCLqL_rpuTp1bIe5YuHjbufA,KBS NEWS 광주전남,73688921,76500,16476
UCzqbGALXchBoCag0k4zMeBg,양지완의 별의별 인생,6940,63,36
UC2myqj4lT5YvVpDvYJY6F4w,송주르Songjour,45705,64,79
UC6KvWBL1AGCKE2cvicUNuPQ,87홍삼,41693,52,50
UCmhq1CIQdaGCRLgh7VGiKIg,제로천클럽,405348,8590,39
UCSQPjdpKtG7egh3qmOcUn1w,아롱다롱TV,107714015,124000,1191
UCsviv3Uy83786e0q685eZWw,소맹구,8684,48,15
UCoM62V5kKXTK6aQy7n9wsag,베이비포퐁,698971,2170,200
UCkH5AfQ-iD-5DRMAaRuq93A,살림친구 깐초,1923516,1590,52
UCg4MxXxewOV_dzKXklWFKGw,PROJECT LOVE ME러브미,14389916,131000,282
UCf9sl-IcwNXDqWwWwp4vEwg,나도Nado,996457325,2840000,1296
UCMJZL2efy0ra0TNp_H_hP1A,소원의 나무늘보,7280,2,14
UCja47cbBlilCWNPMSyozbxg,아뜨 artASMR,634820,1930,556
UC5Ppul8pPfaAy1mHwTIbshQ,콩떡,1095,14,3
UC-4HFreFba154zSNr6wEZVg,GENERATION,89565,82,17
UCMIHur7hUdZL8AAmNg0P9yw,팥빈수,39646,37,64
UCZHZA-DFw7YfVtKhte-ifvg,예로나,29590285,15700,262
UCW3pkebwo6rO9B0zUpzvzUg,탁성,50454,133,542
UCzvdyDJmHWBo2ypX7sywx_g,빽냥이,460728,4210,137
UCYgyAB7nBOihow_ODDxQA-A,버디월드,2276592,2300,321
UC3W0THzcIhTgrBKISTzAvhA,라희TV,2386728,1540,2092
UCucybMZtilvYSg2_f3eAIHg,간니닌니 패밀리,880898102,778000,3054
UCwX4ljNa8NWObWpK-RUA4HA,밥슨[Spicyking],184596733,203000,1046
UCX2kGk7-J9PZUOixPVyYlLA,삼십센치 30cm ,9845238,16100,121
UClPfJjQ-Ywc7jaWkjJ86lAQ,Jings ASMR 징스,207845878,82100,1304
UC-rol5t5JdhXVhHsYHRUXyw,키윷,40928,89,140
UCPHX0mnOf_4QdP2e20OnzsQ,최도전,725827857,481000,566
UCLQRs2S0kGa0ksL1j2818Xg,둥이키친 DUNGYIKITCHEN,409682537,414000,687
UCnLeqvS4Rdbl8Mv-AjEWH_w,아누누,1195073143,506000,1526
UCcIY9sfXzYJV3_baIr9IBlA,다ᩚ링ᩚ,350405,1320,431
UCt5iFw6g4-UNR2ydEXP9gHA,영이빛나,113573,90,48
UCjIfHKT8yVOxC9Vpz9Sf8bQ,조브니 부산,11296955,7830,350
UCXj0sJv5Tvy17BMJfuV_w3w,졍이야,5432,24,22
UCrZ6XQmg2JQq-ns7Lh1TG6Q,나먹순,312967,1000,216
UCnyx5ikVVpZh5cFCc58QrKw,맹맹채,6793,3,4
UC1aUyn5zotUnlFjfYmXmKkA,SimplyViewer,9168,8,16
UCNs72W42NHI2NDYkZpgWH9A,신나는호앵,18736,16,41
UC1gsLweo42KxNbBRsos93QQ,힙한 언니,132593,1430,91
UCVtVanMPFlVWPWRvJaZgZYA,꾸스타,487083,937,347
UCFWlJvZyXFa0MU3C7oQo89g,얌묵,2990164,3370,133
UCs2AnxNxPfb7PhhoksqRlqg,하느리,1076918,1990,412
UCKi5CJpQgE-SMz9iH3qcUkg,향구푸디 ,794251,609,133
UCQYET6Js1_pSjUEmFjCcNPQ,먼작귀엽긔,145650,309,50
UCjyL6i8nunD_cR-Js0_b9Bw,릴리Lilly,58547,54,35
UCNjofjYxRf1KrM_jgypIdMA,얼렁뚱땡,70618,36,28
UC-8R9O6w5otKbf1ZrDCovwg,깡쥬,427410,372,153
UCbTF56FXSZuKp0aZVD6mSoQ,하이수비,481038,649,128
UCJZAc1UHfuACbToAKnCgHIg,둡다dupda,6570461,3560,73
UCq5iA8twW55S0EHxJgTGGtQ,츄베릅JMT,3415519,3900,234
UCMs5rGhoHHl7LpflqPs6zrw,졍쓰바리,194881,335,150
UClkItailtwdkb_hOz0jScNg,먹또먹,538896,296,110
UCeLH5El8XH_RemVvh6xa5zw,그럴수이씨,55433,57,48
UCQ9zZgf2Mspx43Qd5Mducbw,브이렝,5382,18,49
UCQl28NZsvDSM-wsYCryVVuQ,shuny,32061,20,30
UCWACut4Ktrqr7pnCezLk3DQ,리뷰니뷰,9776,7,14
UCQRMVEm_DxPsT-y8trmlgRQ,피그그릴스,294568642,346000,555
UCV2nwqipJgl1DyZCdjxy3nw,나리니아빠,657,6,8
UCv13gWfNIbqDnPisaevZ-5A,먹연,1106672,587,82
UCb8tnxcLEv7JluWvgXGuOZQ,광안역TV,140417,171,396
UCFxjVnOR4w-ziPMyjI3_DoQ,준호은호,15232,63,92
UCo5II03f4EGZ0FQ5-Z7ibZA,짱구미엄마,421327,354,152
UCAoiN-n7CliFtDoI0hQ3T5A,슬밍햄밍,27397,104,105
UCVQOWVKxpGO6AdIcF9Tm2Jg,Dust House,990624136,1840000,547
UCKf7joFxOzd383AsiGrzzGQ,순도리tv,10907,46,54
UCdr0bqTVpQBx1Evb2CuHk1w,형균TV,9282,34,57
UCdvugrm0RFTs8FsSqj1ARUw,VICIOUS,694179,368,58
UCXzh4wuLtqw9lZ6YvWeUF7w,꼬마요정,70337,75,131
UCrmm34M7Stfav4kX4a9ZmnA,규리티비,127422,228,172
UCvQrTg4FlRNUbO-6icHO1Ig,"솔아, 니가 먹고싶은거 다 먹어",286337,193,141
UCwyzLcutXoacG6K4rWqdbMQ,그릴레튜브,4029716,4020,652
UCF_Cy0h7AZM1iJZesKdaF4A,어제오지그랬슈,23681619,45000,142
UCPvcRkwx_IDYag3MO_n1nHg,KOTRA TV,9905046,38000,726
UCUWaM7PA9IMbATqcaHklBfQ,석원 TV,167246,220,733
UC9ta639M37zzWKwo7kKc80A,주둥이방송,1084841800,1380000,2310
UCcQTRi69dsVYHN3exePtZ1A,KBS News,8509419813,3180000,356651
UCO78BQwAIG-pEfhgJEt-VRQ,뽀구미,541072513,641000,1168
UCW-QBEmxsme2FAONSnTjp-g,돼끼 baby_pig_rabbit,1508789113,825000,1325
UCNdROwn4fJzh-xMPs7H0JMg,윤짱♡,5648,19,16
UChgLDE279CMfZboN3v69Bwg,여보이것좀봐,34600,37,6
UCbl8f2jLSqNzWv3y0FPs_3g,맛지피티 / daegu_matgpt,11237,14,15
UCvCwaxHmJ4LVgLtm8XwC7Zg,이호,57038,49,41
UC8giazXnsutTVCR_ZQkiDWA,냥냥,2068713,5150,133
UCJ5vFBwuGYV6WGnQmcjN4eQ,페이퍼컬러랑,7049056,14900,200
UCqcIAhh3It20yFZMOtUqOcg,버니녕 보리,10625407,38300,126
UCuU6dB5zGu_RN7bSNDwA5LQ,하리언니,184603,112,148
UCjkEoO32JSAL1LZVC3vkhwg,짱짱수,68650,223,65
UCMhTU-GrFcnquDN48DnZzhw,🍑초딩 채아🌸,714541,3350,146
UCL2Kc3DM8PO6OdnfqRQtvFQ,최히로 hero,34454,576,14
UCTwSN4GP4O1OUn4kaPEIBwA,별햄,3330,11,9
UCDj9l9Iu0eCW-qcjSmYpFfQ,눈누트립,19316,11,15
UC06mk-hobZX3eQkxPZ63slw,최스채,55885,103,21
UCNn7VXgMf3bqpetzPrInhTg,에챔로그,1787638,1580,44
UCZaarGiwxVusY_jQlnftbIA,지뻔뻔,1052507790,1430000,124
UCKnjEtErJ2nL--Z5hSvxNQw,집순이,167821,97,59
UC2bZ82WfYqrBf1YrcQL5LIw,리뷰햄,429778,1010,52
UCTEG5ELhJG-9ojD_G_Am3Jg,그냥김태훈,209420,362,78
UC9fL1PrvQUyxzZWAnvgWEWA,빈수,22932,60,11
UCfuCvlPX41mcqe_PdSTaVpQ,요리하는 박정우  JWP's cook,428357,18300,72
UCLSu6eYyDIP8cqpvo7gpUNg,조이커플,44006,45,11
UCXKEhG9Mcp7VnbhSgzb5sGg,리틀식탁 Little Table,47580431,65100,373
UCEN7NewVRvrPgOrxvdSUIqg,얌고미,594856,532,102
UCE8eVAcMbCFF5cG8P6ckePg,최연두,1445153,2700,78
UCgs-W8R7hSmWCIkZDk2urig,오윙(o_wing),130380,4500,150
UC3wA0h62pmP7wxSGRNMQTvQ,삐야기,842058672,658000,4883
UCXnv4nN5sz1CLAZeteyH90g,자곰 JAGOM ASMR,346277145,384000,1292
UC_-Z5Bv3GvEvSvHj1ff1Zcw,편의점 일상 스토리[편스토리],51494,42,17
UCNYE6N9YZmsUyReBLzE9x9Q,이상한 과자가게  weird sweets shop,2920571985,1320000,1034
UC6k0UPTz98hCSN-TMYrSR0w,한국인 J (J in Korea),47777752,47400,962
UCrI2RYBoPoar4wY3WsuX-oQ,잡식공룡,261641523,174000,556
UCkAcN5o2-DuTp11bcODQGWQ,먹어영,27643488,13800,430
UCpiMZX8-Qw7JDysP2vzoNgg,미식가지만소식좌,224260,161,36
UCoYqPPZsEwaye9MANDVuFtg,리라리,3163466,2470,301
UC67UoU8tSLyVrHDaa8chIMw,독감쟈,97536023,116000,351
UC0UrB52arOf7ELdcELmvLbQ,먹부림_0817,403195,287,66
UCk309HYvlXCS7_WS81MYJdQ,뭐하려나,25030,83,25
UCmVjuvHLGcqjWwNiqNIMw8Q,델리만줍,415285,379,24
UCVerw-vLtkwyebrQTpZECQg,먹어보자냠냠,2353,7,1
UCXJI_T6MY7Yn3zmoBoR35Aw,꺄르르 행복하다 _ happy trip,32538,36,67
UCgLeNzGuQQhbiQJnACRTlTA,탁다예,589136,513,1188
UCRXVgMnGUlbkHXl9MOlJC_Q,밥풀떼기TV,488835,722,448
UC9ee9YBIeX7cOmAkbA7rOiA,아초초 A.chocho,589350,2270,25
UCEV19DraktObzKj5gx26EQA,채리어 Chaerrier,1032672,44300,145
UC-EX9Pe66YP_d7sD7PuvZ4g,우모조모,150241,518,88
UCJLv4YT2JDfvkaDV_Z8ZJ8w,먹쪼이,21749220,40300,422
UCEUxKKyhHV1ouz2X4uKozAQ,별슐랭Byulchelin,6759338,12500,87
UCc8zfvXQrsRePQ6z_tUKUNw,달달한맛,19629,15,40
UCByq-1ptu3MhFzdENEHTf4A,신짱 godjjang,152509010,386000,790
UCKd9yzraF1tR3XXm4oGkP5A,먹걸스 Muk Girls,898985,847,73
UC1CxP2HNBxgL-fJYasKj-Hg,쯔닝,527009,95,47
UCOVicByjvZkT7rjpXByC-LQ,다들 난리라구,43403,19,26
UCV9wB_sZGfpGb-rI9dojbAg,잉항랑,3935542,9160,486
UCjUOZjF1Tx8Hjv0Ig0pLg5w,만스테이블,235262,313,272
UCcSoxlNpPZRKLmYJDaaQAjg,suhee moon,1379,6,7
UCAH2TQ-KVBPaB1Nqb4BwMwA,티켓서퍼,230179,152,102
UCalmlsFe8ifQbDiVKs1oKOQ,혼술안주 도다이,9154485,22300,109
UCTHCOPwqNfZ0uiKOvFyhGwg,연합뉴스TV,2808861519,1810000,580429
UCS-_951q7VSz_HZbLpm7X-g,Goose 구스,12221,68,10
UCtoZ_VF-XZzkljl02hIvx2g,럭키스마트 LuckySmart,391705,1040,306
UC1KHW0JH7zToxC2H69axgzw,정가거부,44189560,251000,2033
UCkSS2niYTjAiwDUgdFFJDFg,유슛이,6811,93,20
UCcN0xUr08Lxn1_bIamhTGLA,유이💎,14118,121,56
UC19c2yTQ8jY0FEjRMHkMSPg,훈이답다,116914,578,67
UC5QyklxoJ7IGGOuakzJfiPw,황희진,5213587,8100,3159
UC6EG-yTf9MaaHgeEg6x8fXA,정아하다,147208,376,31
UCfpC_InsXzhRuIn30AG3mFQ,씨유골프 / 남궁상호 프로,789867,2920,212
UCNVRFDn392_EaWp3hsyGxng,상아,19232,68,8
UCgp4MAU_gyy8wGkM4yRefHg,연두문방구,406651,1100,469
UCjU8YCdFzZETQiGt6LZnkUA,오점골 오늘의 점심메뉴 골라줌,812311,456,1105
UCP3dZ_poX_vUDDYJrMRBoxQ,유니 yuyuni,160875,158,55
UCoTDr2A1LZ4T220bdS0kd5w,밀가네,37032,37,16
UCLQUX-N_zrFXkX4bQW1fMHA,@ 네쯔 짱🐿,38743,883,34
UCpQwIixlEIeEa83icwB_-SA,더블유,28049,86,108
UC5n4RKBAzx2o5uYOtH6MZUA,미니몽키 Mini Monkey,100980,332,170
UCvfhgTwKU9RSo4aJXW0Xy6A,버거코치,25650655,66500,293
UCqtq1Jeto1irQPThIGdszAg,화극,6518445,3960,3214
UC-jEIaCzfdA1usDJUX5lVzw,고춘배,8243,6,8
UC3-B8nEzZbNiS_l5wzQG0qw,🍀스메🌿,70120,228,559
UCNMjWoVT2G5cYQn30qt7Akg,잇햅,4577993,3020,370
UCMViB9BxwB6G5W3xZsk6d-w,무말렝프,174897,495,58
UCTQU4TqqmYdBmYWk53mpQAw,오동튜브,12131,41,15
UCyoCcR43NXalixuGc5pc4Uw,임미르의 평화로운 세상,359481,824,138
UCjI8Uf026I7Y1mAof4CGlqA,도토리 유튜브,149574,697,311
UCrAN8f_NmGM4y_8I5L7_xiw,편의점 천재,21505,160,11
UCH48VUXhYjOun6HXzxzbFdA,준여준,145182,368,95
UCp9KIMRUQHliNbPF4_tIDFA,다애,180283,852,168
UCs5qnx9Z3LTx5uhioH2hnsw,끌팁!!,21189,32,24
UCSvOg4rSu395lPz6uMqBekw,kt M모바일,49517989,13000,288
UCrI0scarn_xX5qQjQU1oouQ,쪼코우ㅠ,3524,23,20
UCsGFUWNhQaFg2czb_BEWCLQ,루크맘tv,35770,43,62
UCXrBUn6eK2cIRQmcq08-_yw,대꾸,4297358,1940,227
UCoA0A5ng_YyKizkEKYJN86g,호기심러너,568,0,3
UCnu1xNd0XNkY2NPmLIpKpGA,이응쨩,2572,39,47
UC9ulgpouXUrDxdhxEF5ylnA,로또생활과 영상tv,98058,250,232
UCsAV9DNwO0AuhQI8HHk-uZw,럭키베리🍓,110791,792,88
UC3IvY9FPPpmy8dqVjWuUPeQ,혯프피 HYESFP,115859,122,47
UCBcYsz9RTgLq3VbRuV_SF6w,설링.•°☆,26486,119,72
UCIKlXABrJi6h6rRYu8t31wA,찢뷰,70767,119,22
UCBIoXzDldCnpbM_7uyG0_Tg,HONG SOUND,782887231,1820000,1601
UCrzbmDM_lvnw-dIk1LJBgdA,어쩔티비 ㅋㅋ ,276075,676,242
UClc_SPsiXDiuIRmKOqPgeAg,아요거트,109,9,1
UCCHznDfT4mjHiXLVz5W0Esw,Vm~*,5769,5,57
UCbewXcfEq5qmHCZNxppzCwg,청둥맘TV,1871,11,8
UChiJGxOeyal8SKBgdm-Ew6A,ꖮ미,1169151,921,137
UCSiPwOJYmc-6fM50JF9SJXw,토이루이,2913781,15500,90
UCNSPq5yso680z1co84f1hLg,백설이의하루,11248,46,10
UCx3zRVXue_gnwoDhE6rj8VQ,고숭패밀리,14234,38,134
UCSMSyTNNNY6N-YN9cmEK22Q,로둥이들 기억저장소,55536,171,278
UCPxLtC7O-rG7EHsIaKvkYhQ,뽈따구의 자매일상,15933,63,132
UC6IV5eSM9wnnKz0cvv4sY1Q,두띵이,17848,126,14
UCSC9bIwIPWm663KDyN0iC9g,화물닥터,135012,4910,67
UCpSNh1uCMYkKheoMbGtUyyQ,박소율TV,83537,249,106
UCyfDOxvvaWdkf36B61uNsfg,유리짱은 먹고 빼고 행복하고,72322,434,29
UCfNYpcideepJLq1G1HTNKIA,꿍지효,428097,3450,166
UClErHbdZKUnD1NyIUeQWvuQ,MTN 머니투데이방송,1641261305,1090000,87273
UC0kV0_YgXeAWJcslATiLb2A,현재맨TV,67083,82,174
UCqz09l0llGyRyBKPzmsnQ1g,우하네 집,6686,24,26
UCaO8GOcDAgsvcMDbn9cyXEA,단루앤토토tv,2577,13,79
UCf8_LJl5wqTa-HPUn1EG-rA,맛송이,498148,440,205
UCVdg9q4Ugn2Ei3coO0LQm-w,뚜아이모,86991,97,90
UCYck4enEhUcc2Rj0efiIzjw,☁️나연☁️,301123009,332000,611
UCAbvkPV4k77y1vUA85qpaaA,우하팸TV,2789,21,38
UCX3T-EvIgYzE_BHfuz-ephQ,모ZZI 체리 🍒 ,6599,21,34
UCSmKpwGictx2FI3kUIGFV6A,사랑아놀자(Let's Play SARANG),966726043,916000,1884
UC-d-5FWuF2VABXmeX6oJ_gA,룽,124567,289,161
UC5eGlVGsSQik4RFTQtSZL8w,안녕뽀,18244,36,12
UCktGIKibxR7agzlF62Mbx2A,채정안TV,61688936,303000,462
UCmOkx4WGF0oIVWXZAGesA6A,#반추,11590,38,28
UCSddPdvaOBA1xJgFclxTDJA,라우미 LAUMI,2339008,3860,224
UC8EH_gGOIv5svErFLWcAwUw,JP이야기,4954532,12200,1405
UCN9UhfHu57u5vuQghyBJ4Pw,은슈팡,31553,84,156
UCdX3N07ik9RLeDTrxRSgNXw,황수현,7238,10,278
UC5XiIXSEQwk9Pq-Drnq8zQA,생명의물-위스키를 즐겁게,229174972,244000,2121
UC6T8s8Nuv4mRB5fBn2xYMlA,유정,90803,178,133
UCcduI68yyI0kd-hPoZPC--w,모카뉴스 Mochanews,1092702,3770,175
UCYZ2Mi3ZzNIybT81AJ8SoPw,멜롱,11755152,18400,217
UCyILkexJViXJs4BzkE-DFDw,먹짜먹짱,6610,6,17
UCFHtP2WSo2nFfM_ZH90F8yg,돌아온붕어형 TV,92960267,87200,15494
UCca0YsmhWdpDzcfar8h-hCQ,다먹어라이언,2073918,2270,663
UCW-o8sEz3HeyMlT2Rb0BJWQ,푸디수첩 Foodie Note,18478140,11400,432
UCSfgPu-8VM3n6Ds5jSioQ1A,감귤루파,44490,48,149
UCcwSXy3qiNgYrm9i5hG3kPA,싱유,9578901,10500,497
UCid83oPnsL-4ZEo8CyQr6Rg,PLAYLIST ORIGINALS 플레이리스트 오리지널,1133495908,2310000,1067
UCvQuPHxpHZSoA93XqUwxojA,뜨거운편의점,345302,1830,46
UCnJzRSE1AN-mVf43HyoVhXA,신이(인생유투버),5370548,5670,10427
UCcf8BI5WmgfI7QFD1Wbu0Rg,썬킴 먹스타,381941,273,128
UCG81bALt-viZ35WJ2MrTzVg,박슈handclap,111775,161,140
UC1ifSsWUG241rRfK0ezYCgA,KNN NEWS,1869547038,744000,92040
UCSGLWmylfWS6sulizva8HDQ,Crrystal Kwon,1842,4,9
UCQbZYWcQPKyw7_S82YA37aw,daily sunsun,341903,526,74
UCX_e_rcRbPWHEq47XlwYVDw,ma마pyoungsan평산,83211,174,399
UCPiPMXoDqqCt4TFhR7hEXBA,잇쿄డ,54256,94,338
UCfSQa-yE8mPVf6LJrIaHtug,맛없게먹는여자,41625,77,86
UC4iIaNE75g07AtClZa12pXw,중년의일상 tv ,88300,1440,294
UC4fWXCS_kJuRohcgfc8eOtw,키토바삭 ketobasac,1382572,4120,434
UCpDgfkAp1GSKaEUrUkvWsZQ,히히요빔,2743,26,1
UCBTlmQSKzqBt387PVmxV6pA,하람,2050,29,4
UC2K7sIx_y5zCiJhYvGG422g,금복치,99434,217,50
UC_k0j5SReaA_xtEieoe2Jbw,Midoguri The Hong,531883,756,449
UCjNybK46MDtOBnVYNUPh7rQ,KB국민카드,263369342,1390000,872
UCfRXkmpCuE7t27ar5_rMFmQ,연서티빕,330695,977,134
UCBpJkvf3rfzIuxmMgQP3vkw,내기의신tv,28161831,127000,2664
UCTjwlF8Y8hxR85JPUoZv-6A,김밍 KIMMING,326873109,202000,1098
UCEOjEIB6i3JDqN2NsflPr7w,윤자매 가족,112567,1490,271
UCNGVGHU2Hl1tVKvpe23KAEw,한균수의 경제사용설명서,3003216,22800,588
UCLyTbMM5-1OE0rNmbUlZo3g,수박파자마,5066,30,13
UCYXbRMhVvocncLImzNjogaw,정우형아,39851,72,92
UCXgb8VyEV0Bbd36VKdRvbTQ,얌슐랭,11703,11,12
UCkzlIY-QzH30w5Sc-9Jwbiw,Zahin Yusof,75263,407,95
UC4VncpAk_68PCImfVgFLYYg,기쁜하루 TV,33380,32,87
UCVQLjD_kupkqcT6WzNCx8nA,리틀도톨,10831,55,73
