2024-04-24,16.24661,29.57328,22.95418,38.87541
2024-04-25,16.17525,29.11088,24.85514,41.84672
2024-04-26,16.04966,30.59226,27.10146,51.02897
2024-04-27,15.19908,29.02526,26.64478,84.5954
2024-04-28,14.72527,29.61609,25.09775,64.26145
2024-04-29,15.32752,30.79777,27.67518,40.24546
2024-04-30,15.5787,32.23348,25.46881,44.65249
2024-05-01,17.69088,36.15812,27.79506,49.47909
2024-05-02,16.99157,35.0107,27.0929,45.6629
2024-05-03,15.60154,36.72042,26.64192,56.46068
2024-05-04,15.29613,33.07264,26.75895,100.0
2024-05-05,13.92321,31.09461,22.32339,78.66133
2024-05-06,13.34094,32.57884,22.51748,47.21564
2024-05-07,15.11345,36.43213,24.71243,38.41872
2024-05-08,15.30754,33.20108,22.89139,41.15313
2024-05-09,15.35892,30.84058,22.85143,42.79149
2024-05-10,15.16768,30.51519,23.27386,53.17254
2024-05-11,14.70529,28.77693,22.75438,77.26844
2024-05-12,14.2486,31.22877,23.25103,61.47566
2024-05-13,15.6786,33.17254,23.60782,43.60496
2024-05-14,15.25331,31.66547,23.97887,49.10232
2024-05-15,13.46938,30.81775,21.8353,54.93649
2024-05-16,14.80234,32.13358,24.68388,41.76395
2024-05-17,16.16383,31.5513,24.53261,50.80633
2024-05-18,15.61866,30.65505,24.10161,86.33937
2024-05-19,14.36848,30.17839,22.81718,65.7257
2024-05-20,15.1477,30.73783,24.87227,42.45468
2024-05-21,15.43884,30.59511,24.3642,42.98844
2024-05-22,15.30754,29.6532,25.1634,44.15584
2024-05-23,15.35892,29.1908,23.78478,45.3261
2024-05-24,16.22663,29.17939,24.74953,52.35906
2024-05-25,14.8109,28.35164,24.80947,84.30141
2024-05-26,14.04595,29.07092,22.20065,64.6639
2024-05-27,14.89367,30.25831,25.45739,41.29013
2024-05-28,15.17339,29.2536,24.20436,41.89524
2024-05-29,15.83559,29.0224,25.32895,43.93891
2024-05-30,16.98587,29.10803,25.18338,42.31197
2024-05-31,17.65948,30.0842,24.61253,48.97673
2024-06-01,18.70129,35.35607,26.83316,82.40331
2024-06-02,18.39303,31.57984,23.56786,60.34251
2024-06-03,22.54317,33.23819,25.23476,41.86955
2024-06-04,20.52804,31.47138,22.40045,43.31097
2024-06-05,18.8383,29.91008,23.61923,48.51148
2024-06-06,17.65948,30.5837,22.4975,73.57785
2024-06-07,18.99814,34.06593,24.05023,67.81789
2024-06-08,16.92022,30.40102,22.60881,75.40744
2024-06-09,17.19423,32.07078,22.36905,58.5386
2024-06-10,18.65277,33.14685,23.64778,42.85714
2024-06-11,18.63279,31.34865,23.66205,43.83901
2024-06-12,27.93777,32.32196,23.25674,44.6268
2024-06-13,28.44583,31.84529,22.74011,45.53731
2024-06-14,29.80162,33.14399,22.5346,52.1821
2024-06-15,30.58084,30.95475,22.2663,83.07692
2024-06-16,27.03867,31.30012,22.37762,63.67917
2024-06-17,28.77693,33.62066,23.21392,44.80376
2024-06-18,26.60482,30.68074,22.14642,44.49835
2024-06-19,23.18824,29.52476,22.9656,43.21107
2024-06-20,21.27301,30.47238,22.91993,43.62494
2024-06-21,19.68888,31.54559,22.74011,50.56086
2024-06-22,18.87255,27.36406,21.51848,74.89367
2024-06-23,18.24461,30.3525,22.70301,59.82588
2024-06-24,20.999,33.8119,24.79235,43.34237
2024-06-25,23.19965,32.32767,22.47752,43.28243
2024-06-26,23.30526,30.58655,25.06636,45.38604
2024-06-27,21.97516,30.85485,24.05594,45.38604
2024-06-28,20.15413,34.46268,23.27957,50.42671
2024-06-29,19.34065,30.284,22.31197,77.64521
2024-06-30,18.16183,31.97659,22.04652,49.74454
2024-07-01,22.34051,42.22063,28.59711,43.55358
2024-07-02,19.75453,34.63679,24.91508,39.12373
2024-07-03,21.136,35.87555,26.11388,41.75538
2024-07-04,21.33866,35.1106,32.05936,44.84658
2024-07-05,21.95804,35.5102,30.58084,49.41629
2024-07-06,21.24161,33.47509,51.17168,73.12687
2024-07-07,21.77251,34.70244,39.61181,61.05608
2024-07-08,24.32139,34.6796,30.47238,41.4043
2024-07-09,52.24775,33.92036,27.78649,41.60981
2024-07-10,37.04295,32.87284,26.79606,42.5974
2024-07-11,33.22391,32.04224,25.63151,41.71257
2024-07-12,25.37747,34.56543,25.54873,50.21835
2024-07-13,23.02269,32.25916,25.26045,80.29684
2024-07-14,20.05708,32.11645,24.51548,61.78393
2024-07-15,19.08948,34.28285,23.6649,44.42985
2024-07-16,19.08948,32.86998,22.99985,44.72099
2024-07-17,19.36063,31.53703,27.8236,42.20921
2024-07-18,17.93349,30.16126,33.86898,39.59754
2024-07-19,20.21407,30.84344,34.66818,49.03667
2024-07-20,17.58812,30.67789,30.20979,77.42828
2024-07-21,16.64335,30.2212,28.42585,59.93435
2024-07-22,17.29128,33.99172,28.52575,46.96731
2024-07-23,17.51106,32.80719,29.36777,46.12815
2024-07-24,17.89068,33.89182,28.87969,49.35635
2024-07-25,18.21321,34.66248,27.50392,56.06679
2024-07-26,17.49393,32.73868,26.63051,59.84872
2024-07-27,14.93934,32.24204,27.11574,85.77708
2024-07-28,17.33694,33.59783,25.88268,75.39603
2024-07-29,18.35307,35.02782,26.93021,63.55073
2024-07-30,18.47295,38.25602,26.5249,62.23205
2024-07-31,19.34636,36.16098,27.67518,65.03781
2024-08-01,22.28057,48.16897,32.79577,71.3829
2024-08-02,23.37376,38.80119,28.69701,82.09219
2024-08-03,21.33009,35.58726,24.68103,90.16126
2024-08-04,18.36449,35.51591,23.65634,73.20108
2024-08-05,18.44726,35.4103,26.41073,61.84672
2024-08-06,19.14371,36.77179,25.26045,56.46639
2024-08-07,20.67646,36.73183,25.07777,54.89367
2024-08-08,19.38918,34.79663,25.46025,54.96503
2024-08-09,18.96103,35.3418,24.84658,59.20936
2024-08-10,18.16469,34.3799,23.12544,85.40316
2024-08-11,18.1704,34.67104,22.68303,69.78164
2024-08-12,18.44441,35.38461,24.91793,55.36178
2024-08-13,18.82403,34.99928,25.03496,57.25702
2024-08-14,17.78507,35.39032,24.34137,60.53089
2024-08-15,16.16954,32.37619,22.31768,73.18681
2024-08-16,22.71728,35.53303,23.50792,63.23676
2024-08-17,30.57228,34.6111,22.60596,86.03111
2024-08-18,21.59554,33.29242,21.18452,65.73997
2024-08-19,22.52889,35.4417,22.88854,50.2212
2024-08-20,23.11973,35.57014,22.17211,48.55715
2024-08-21,19.83445,31.89382,22.15213,44.34708
2024-08-22,18.29028,31.06036,29.83302,45.72284
2024-08-23,18.38732,30.96332,23.50792,52.95847
2024-08-24,18.04195,30.18124,24.34993,85.67432
2024-08-25,16.48922,32.0822,24.10446,66.17668
2024-08-26,17.29413,31.40288,23.89895,47.11288
2024-08-27,17.93064,32.68731,23.58498,47.1243
2024-08-28,17.30269,30.92907,23.35949,45.98829
2024-08-29,17.49393,32.40188,23.81618,46.93021
2024-08-30,17.13429,35.39032,24.04738,51.06607
2024-08-31,16.58627,33.20679,24.2643,80.06279
2024-09-01,18.6699,39.29499,26.09961,60.83916
2024-09-02,18.1076,35.75852,26.01113,42.38333
2024-09-03,18.55002,34.19723,25.8627,41.82959
2024-09-04,19.23219,31.53988,24.0959,43.17682
2024-09-05,18.31311,31.64835,23.44512,46.73612
2024-09-06,17.63094,31.79677,23.05123,50.04709
2024-09-07,17.03724,31.06322,23.05123,80.66219
2024-09-08,15.18481,32.33338,22.60596,59.55187
2024-09-09,16.62337,31.71685,21.75538,41.42428
2024-09-10,16.49207,31.05465,22.28343,42.48037
2024-09-11,16.95732,30.37819,20.74211,43.3652
2024-09-12,16.8774,30.40388,20.78207,40.7992
2024-09-13,15.87269,30.68074,20.53375,45.74568
2024-09-14,15.8099,30.85485,21.71828,70.52661
2024-09-15,16.6776,30.70072,22.72869,82.55173
2024-09-16,17.00299,31.32296,23.42229,84.72384
2024-09-17,17.97345,34.82232,27.18424,98.01626
2024-09-18,15.56158,32.98415,23.55358,53.95747
2024-09-19,17.62237,35.72427,23.90752,41.76109
2024-09-20,20.65648,30.60653,21.13886,43.94748
2024-09-21,21.31582,30.17553,21.7982,60.2055
2024-09-22,23.87612,32.44184,22.35193,56.26088
2024-09-23,22.67732,32.63308,22.41758,41.44141
2024-09-24,19.7374,30.5209,23.29955,42.60596
2024-09-25,18.34165,33.59497,22.06365,43.3281
2024-09-26,17.37976,32.3819,21.78393,43.71913
2024-09-27,17.10575,33.82331,23.28528,51.30583
2024-09-28,16.2409,31.06322,21.95518,82.84857
2024-09-29,15.35036,31.73112,21.92379,61.78963
2024-09-30,18.12758,33.03553,23.23676,45.51733
2024-10-01,17.81361,36.59768,28.1547,47.86927
2024-10-02,17.49393,32.06222,25.77422,46.23662
2024-10-03,16.62908,31.49136,24.26716,62.56315
2024-10-04,17.86784,32.47324,24.58113,59.08662
2024-10-05,16.60339,30.38675,22.64307,88.12615
2024-10-06,15.29042,30.6522,21.92093,54.67675
2024-10-07,16.22092,30.45811,23.16255,38.94676
2024-10-08,16.64335,30.60653,29.82446,44.16726
2024-10-09,16.12958,29.80733,26.95875,55.21335
2024-10-10,16.86313,30.10703,40.59083,41.90951
2024-10-11,16.51491,31.01469,27.76937,50.17268
2024-10-12,15.36178,29.65891,27.07578,84.94362
2024-10-13,15.86413,31.07749,24.7952,63.26816
2024-10-14,15.72998,30.80919,33.22106,41.14456
2024-10-15,18.45582,28.91394,27.98915,39.62608
2024-10-16,17.74225,36.99443,27.1928,41.76965
2024-10-17,18.54716,30.66647,27.12715,42.41187
2024-10-18,17.87926,30.31254,26.02825,48.06336
2024-10-19,16.43784,30.10989,23.64778,73.76337
2024-10-20,15.19908,30.54088,22.26915,54.67104
2024-10-21,17.3769,30.284,22.78007,38.68988
2024-10-22,16.87455,29.01669,22.30626,36.86028
2024-10-23,16.72898,28.83687,23.70486,38.15612
2024-10-24,16.79177,28.62566,25.74282,40.58798
2024-10-25,15.58156,31.19737,24.11302,48.65705
2024-10-26,16.01255,29.07949,24.68674,81.62409
2024-10-27,14.77379,29.83302,23.91893,58.43584
2024-10-28,16.44355,30.26402,24.73526,38.38732
2024-10-29,16.23233,30.81489,25.07492,38.01056
2024-10-30,15.97259,31.92521,26.01969,38.53574
2024-10-31,16.71185,29.74454,25.12915,38.71842
2024-11-01,20.16554,33.4123,26.1624,45.99686
2024-11-02,17.56529,30.21835,24.59255,78.02197
2024-11-03,16.26373,29.72741,23.37091,58.35307
2024-11-04,18.26744,32.62451,25.08348,36.56058
2024-11-05,18.49578,30.57228,24.48979,34.97645
2024-11-06,18.11046,29.77022,26.31083,35.05066
2024-11-07,19.77451,30.46667,24.75239,36.83459
2024-11-08,19.31497,31.50278,24.24147,44.86656
2024-11-09,18.90395,32.48465,24.11017,75.34465
2024-11-10,23.7334,38.18181,28.93106,57.06864
2024-11-11,24.5269,52.24489,30.72927,44.06736
2024-11-12,16.26088,32.21635,21.89239,35.86128
2024-11-13,15.41601,29.87583,21.86099,36.6405
2024-11-14,15.65006,27.36691,20.00856,40.3054
2024-11-15,16.62623,28.29741,20.13986,46.64192
2024-11-16,16.81175,27.01298,19.85728,81.34151
2024-11-17,13.94605,25.50592,18.70129,47.66947
2024-11-18,15.279,26.99586,19.92007,33.27529
2024-11-19,14.83944,26.45354,20.85343,34.06307
2024-11-20,14.31711,26.64763,20.43956,34.6111
2024-11-21,15.08206,27.09576,19.14085,37.2085
2024-11-22,15.47595,26.33937,18.92678,40.98472
2024-11-23,14.26287,24.92079,18.70415,61.13029
2024-11-24,14.02026,26.56486,18.39874,48.67132
2024-11-25,14.12016,29.3849,19.65177,33.72341
2024-11-26,13.72912,26.1938,18.54716,33.17539
2024-11-27,13.59212,26.11674,18.90395,32.25631
2024-11-28,13.82046,28.30597,21.51848,32.72441
2024-11-29,13.81761,22.32624,18.93249,37.13143
2024-11-30,13.57785,31.50849,19.76309,57.16283
2024-12-01,17.19138,35.2105,21.79249,44.54402
2024-12-02,17.16854,34.70529,21.79249,31.91094
2024-12-03,15.86984,30.12987,19.80305,30.76066
2024-12-04,13.55501,27.52105,17.99058,31.27729
2024-12-05,14.73383,29.85585,19.09519,33.95747
2024-12-06,13.62922,31.01469,18.87541,37.16854
2024-12-07,13.34379,29.57613,18.53004,55.59583
2024-12-08,14.55401,31.47424,18.99814,41.7668
2024-12-09,14.74525,30.02426,19.87441,31.69116
2024-12-10,14.90794,29.95575,19.71171,30.80633
2024-12-11,14.32852,29.04809,19.22077,31.77964
2024-12-12,14.39703,28.423,19.40345,32.17639
2024-12-13,14.61681,30.12701,19.65463,38.14471
2024-12-14,14.32567,28.33166,19.67461,57.3712
2024-12-15,14.52547,28.17753,18.65563,41.51562
2024-12-16,14.82232,30.37248,20.87626,32.05936
2024-12-17,14.87084,27.7551,20.19123,32.37904
2024-12-18,14.49122,27.40117,20.47666,31.26587
2024-12-19,14.93934,25.84272,20.2055,32.06793
2024-12-20,15.15056,26.77608,18.94391,40.03425
2024-12-21,17.96203,26.97873,18.82688,54.42557
2024-12-22,18.01912,28.03767,18.23319,41.80961
2024-12-23,17.59668,29.99857,19.89439,35.59297
2024-12-24,17.01441,27.8236,19.9372,41.85528
2024-12-25,14.60824,24.17867,18.32167,52.1821
2024-12-26,17.63379,26.04538,18.68131,37.26273
2024-12-27,16.78892,27.51248,18.11902,40.4367
2024-12-28,22.48323,25.4945,19.34636,53.07549
2024-12-29,16.52347,25.52875,18.56143,43.55929
2024-12-30,16.61195,27.99771,22.08363,38.3074
2024-12-31,18.82403,29.38775,21.07892,48.54003
2025-01-01,17.85642,32.07934,22.47466,49.69316
2025-01-02,16.45497,29.33923,20.75924,35.7414
2025-01-03,16.35507,28.34593,20.30255,37.01726
2025-01-04,15.91836,27.50677,20.4053,49.3221
2025-01-05,15.27615,29.3221,19.71171,39.45197
2025-01-06,18.60425,35.39032,20.57371,35.23619
2025-01-07,18.29884,31.27158,20.17125,34.25717
2025-01-08,18.42157,28.6913,19.61467,33.30098
2025-01-09,17.39403,27.46681,19.5376,32.37048
2025-01-10,17.31982,48.08619,20.66219,37.39688
2025-01-11,16.81175,28.60282,20.21978,51.47138
2025-01-12,15.97259,29.20793,19.8687,42.29484
2025-01-13,17.55672,31.30869,21.46139,37.76794
2025-01-14,17.75652,29.34494,21.2359,36.43784
2025-01-15,16.33223,27.63236,21.15598,34.37419
2025-01-16,18.47295,27.88925,21.47281,35.53018
2025-01-17,19.44626,28.46011,21.76395,38.80119
2025-01-18,17.29698,26.425,20.06279,53.73769
2025-01-19,15.70429,27.42971,18.8383,43.5964
2025-01-20,17.28271,29.80162,22.19209,36.07249
2025-01-21,17.22277,29.422,21.81818,36.56343
2025-01-22,16.26944,30.05565,21.68688,35.35321
2025-01-23,15.42457,31.26587,21.29584,34.62252
2025-01-24,14.66818,29.81304,20.43385,36.96589
2025-01-25,13.98601,28.93963,20.09704,53.24389
2025-01-26,14.59968,28.78264,20.80776,58.18467
2025-01-27,14.19152,29.73026,20.47666,49.79306
2025-01-28,16.08391,29.10803,21.12744,54.32567
2025-01-29,17.20565,33.55216,25.30041,68.43442
2025-01-30,14.42557,32.18495,24.84943,43.31382
2025-01-31,17.13429,35.69573,24.0274,42.56029
2025-02-01,17.85928,36.90309,26.2252,47.74653
2025-02-02,15.7414,33.44655,23.01698,39.14371
2025-02-03,16.47209,33.54645,23.4651,33.5493
